,sentimentr_jockersrinker,sentimentr_jockers,sentimentr_huliu,sentimentr_nrc,sentimentr_senticnet,sentimentr_sentiword,sentimentr_loughran_mcdonald,sentimentr_socal_google
25572,-0.0753778361444409,-0.0753778361444409,-0.12060453783110542,-0.12060453783110542,-0.01405042865732377,-0.03517632353407242,0.0,-0.054910173478045096
25573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25574,0.2598076211353316,0.2598076211353316,0.0,0.0,0.1415085509783773,0.0649519052838329,0.0,1.42907678186084
25575,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0
25576,0.7624999999999998,0.7624999999999998,1.0166666666666666,1.0166666666666666,0.8132999999999999,0.2621527777777778,0.0,0.0
25577,0.0,0.0,0.0,0.0,0.3805787697704642,0.0,0.0,0.19643308138204457
25578,0.0,0.0,0.0,0.0,0.009071147352221453,-0.0472455591261534,0.0,0.0
25579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25580,0.25,0.25,0.5,0.5,0.2745,0.02083333333333333,0.0,-0.2860410735
25581,0.18973665961010275,0.18973665961010275,0.0,0.31622776601683794,0.09708192416716924,0.0,0.0,0.0
25582,1.0,0.0,1.0,0.0,0.138,0.25,0.0,0.0
25583,-0.09045340337332906,-0.09045340337332906,-0.12060453783110542,-0.12060453783110542,-0.041608565551731376,-0.018844459036110227,0.0,0.0
25584,-0.04472135954999578,-0.04472135954999578,0.4472135954999579,-0.4472135954999579,0.21153203067148008,0.26553307232810003,0.4472135954999579,2.213750335325155
25585,0.0,0.0,0.0,0.0,0.18333333333333335,0.041666666666666664,0.0,0.0
25586,-0.2886751345948129,-0.2886751345948129,-0.5773502691896258,-0.5773502691896258,-0.32908965343808666,-0.36084391824351614,0.0,1.9714352772323125
25587,-0.18090680674665816,-0.18090680674665816,0.0,-0.30151134457776363,0.08683526723839592,0.032035580361387386,0.0,0.0
25588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25590,-0.21650635094610968,-0.21650635094610968,-0.2886751345948129,-0.2886751345948129,0.01760918321028359,-0.09381941874331419,0.0,0.0
25591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25592,0.25,0.25,0.3333333333333333,0.6666666666666666,-0.01566666666666665,0.09722222222222222,0.0,0.221381057
25593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25594,0.0,0.0,0.0,0.0,0.05397053067941969,0.0,0.0,0.0
25595,0.20412414523193154,0.20412414523193154,0.4082482904638631,0.0,0.2584211678636253,0.0,0.0,1.3287177872816656
25596,0.2651650429449553,0.2651650429449553,0.35355339059327373,0.35355339059327373,0.2803678387404661,0.1988737822087165,0.0,0.0
